movie_id,language_id
279090,52674
348025,52694
56948,52670
353326,52711
353326,52495
361841,52540
366901,52711
161143,52711
85693,52711
385750,52711
385738,52711
305342,52711
333092,52711
77786,52711
77786,52674
19459,52711
9657,52674
9252,52674
9379,52674
36137,52674
345874,52711
345874,52694
165463,48243
165463,52674
56429,52711
239091,52711
45232,52711
7237,52711
62880,52711
332283,52711
103073,52701
58792,52711
375572,52703
51393,52465
102444,52711
114394,52711
168616,52711
168616,52539
37048,52566
60964,52566
303858,52711
106729,52711
47747,52566
363354,52566
229113,52566
138827,52566
28452,52711
28452,52670
34036,52711
34036,52670
82394,52694
82394,52674
16916,52670
322240,52711
84907,52711
98959,52670
51298,52711
83266,52670
206630,52711
202637,52711
39704,52711
89458,52566
50025,52109
356298,52711
326423,52711
362478,52670
362478,52711
330483,52711
205588,52686
205588,52711
205588,52694
44698,52711
99846,52711
31124,52711
28757,52711
378483,52355
158947,52684
158947,49257
391899,52711
127380,52711
35759,52711
140652,52711
320639,52711
220515,52711
220515,52694
142611,48243
142611,52711
142611,51237
142611,50669
323676,52711
99513,52465
381341,52703
79594,52686
333669,52711
333669,52694
387252,52495
137400,52671
381298,52701
362682,52671
316152,52711
316152,52674
153518,52711
358644,52711
297186,52566
344593,52711
306598,52465
15088,52670
21343,52711
373072,52711
20898,52686
71103,52686
76102,52711
327536,52566
364088,52711
86517,52711
40080,52711
76164,52711
4457,52711
122466,52711
390777,52711
376292,52711
12696,52674
391578,52711
391578,52671
392985,52648
168055,52711
168055,52694
60809,52674
60809,52711
332411,52711
22892,52711
17174,52711
127776,52711
320586,52711
384737,52711
94170,52711
156326,52694
53050,52711
131673,52711
234868,52711
41368,52711
76081,52711
25603,52711
79137,52711
23270,52711
347938,52711
26691,52694
69150,52711
83295,52711
153423,52465
176321,52674
23767,52495
188540,52495
300983,52495
76788,52495
362150,52495
280165,52495
330418,52495
330399,52495
320910,52495
394374,52670
82999,52670
363178,52495
247504,52495
63964,52495
79354,52495
223365,52701
223365,52495
223365,52496
69428,52495
69417,52495
69401,52495
69399,52495
69427,52495
69404,52495
69422,52495
69423,52495
113332,52703
117024,52711
51059,52711
101766,52465
35010,52465
38983,52465
266102,52711
13521,52295
13520,52295
41628,52674
41628,52711
244449,52670
244449,52711
353069,52711
109453,52711
311667,52711
7456,52674
50451,52711
364324,52671
72753,52711
124108,52711
17137,52711
51106,52566
34194,52566
343972,52711
302401,52711
21769,52566
72823,52711
125513,52566
92728,52711
155765,52566
28697,52566
31034,52566
125521,52566
82386,52670
82386,52566
36613,52566
68922,52566
125510,52566
41365,52566
35105,52566
14829,52670
14829,52566
39690,52566
34935,52566
25843,52566
48405,52566
277098,52566
34772,52566
86791,52566
31502,52566
221317,52711
221317,52566
355008,52711
52143,52566
44885,52566
131433,52566
203071,52566
87636,52566
134053,52566
155017,52566
294574,52566
160399,52566
53034,52566
53034,52670
382885,52711
382885,52566
71449,52566
45330,52566
45330,52711
71444,52566
394661,52711
37629,52566
68828,52566
64784,52566
339749,52566
358895,52711
387889,52711
390520,52711
392891,52711
306523,52703
305455,52694
234004,52711
44157,52711
114521,52711
25019,52711
97943,52671
14263,52711
323262,52711
214187,52711
173587,52689
104239,52694
31472,52711
73896,52711
33224,52711
9547,52674
65887,52694
210615,52694
66187,52694
271919,52694
12266,52694
334889,52540
314076,52355
257440,52711
347945,52711
300762,52711
158903,52711
39764,52711
33827,52711
59126,52711
120268,52694
120268,52674
120268,52686
184561,52711
231540,52674
107248,52671
44804,52670
35026,52694
241004,52694
144008,52711
46521,52109
46521,52355
46521,52694
75262,52686
355890,52711
127259,52671
202515,52671
386891,52711
176915,52694
380254,52465
208556,52674
132166,52694
126234,52671
245917,52566
257291,52674
257291,52711
63427,52711
117034,52711
66638,52711
206796,52671
173443,52621
64834,50190
64834,52670
47096,52703
305815,52566
94709,52703
119820,52674
85516,52711
35114,52711
35114,52698
120872,52711
82027,52669
128396,52566
324271,52711
299269,52670
148380,52519
30,52566
331501,52711
63665,52711
153779,52709
153779,52109
372174,52711
393877,52711
224089,50351
224079,50351
224098,52711
224098,52694
224098,50351
224063,50351
224084,50351
130436,52711
240968,52671
286120,52671
245019,52711
54555,52465
94658,52698
71772,52711
261433,52212
250434,52711
106219,52674
54316,52711
80470,52694
43102,52694
336026,52566
315723,52711
189498,52711
18906,52694
91556,52711
348673,52376
348673,52506
348673,52711
348673,52694
348673,52670
348673,52540
75926,52711
345664,52711
5066,52711
83788,52694
83788,52686
82098,52711
82098,52694
82098,52674
72655,52694
97844,52694
124013,52694
45537,52694
189996,52694
255511,52694
66540,52694
290250,52711
204994,52711
349790,52711
239895,52711
366005,52711
88722,52648
37454,52694
160859,52711
160859,52621
383121,52711
202214,52711
132144,52670
270010,52569
270010,52711
270010,52703
132148,52670
132150,52670
335053,52670
46740,52674
46740,52711
113670,52540
115301,52670
117457,52670
118009,52694
118009,52670
168421,52670
116185,52495
116185,52496
69636,52495
69636,52496
62756,52495
49029,52495
86718,52711
86718,52495
69635,52495
69635,52496
19978,52495
69638,52495
40713,52566
37803,52566
41413,52703
85721,52711
14244,52711
161463,52711
58494,52711
36607,52711
56100,52711
97481,52711
42548,52711
75100,52465
50340,52465
18377,52465
355177,52711
61002,52711
99592,52674
99592,52711
35752,52566
11767,52711
119433,52711
288694,52703
96958,52540
371695,52711
11681,52703
11681,52711
155011,52703
219247,52711
41808,52711
303360,52711
126265,52711
291264,52711
248001,52711
260500,52711
3786,52711
396152,52711
119255,52711
178146,52711
361205,52711
361205,51542
44238,52540
85013,52711
380111,52686
79040,52689
201006,52711
24827,52701
278774,52711
257245,52711
77876,52711
44606,52711
115054,52711
129400,52621
258509,52711
120259,52711
387957,52711
90121,52711
118889,52711
63876,52694
248424,52670
126550,52711
7871,52711
362268,52711
174759,52711
41553,52711
370014,52711
39943,52711
164479,52711
379500,52711
253484,52711
332567,52711
300665,52711
159207,52686
369058,52711
129269,52711
389323,52711
32887,52711
74753,52711
93006,52711
295273,52566
295273,52671
294550,52711
85327,52711
55134,52711
299582,52711
371451,52519
371451,52671
334557,52519
334557,52671
315669,52519
315669,52711
315669,52671
61533,52711
57218,52376
57218,51547
57218,48243
57218,52703
57218,52686
109587,51237
15303,51237
110501,51237
70527,51237
108835,52711
108835,51237
33611,52674
33611,51237
55125,51237
33604,51237
55130,51237
167548,51237
57186,51237
102337,51546
64924,52711
122800,52711
122800,52694
112092,51237
40890,50669
40890,48243
40890,51237
391626,52711
319632,48243
226072,48243
45341,51546
45341,48243
125696,48243
259728,48243
259728,52674
221241,48243
341559,48243
73680,48243
136902,51237
71617,48243
259690,48243
361733,48243
66944,48243
284154,51237
112931,52694
61711,52694
58007,52703
216138,52670
216138,52711
15068,52711
354776,52711
280874,52711
78375,52711
250275,52711
242906,52694
242906,52711
264555,52711
84741,52711
224919,52711
218898,52701
218898,52496
280690,52701
188640,52701
120942,52701
22315,52701
158009,50190
89868,52711
252990,52711
353125,52711
297239,52689
319396,52711
53850,52711
75897,52674
13099,52711
13099,52566
13099,52671
13099,52686
138686,52279
138686,52689
297961,52711
94587,52711
80582,52711
52406,52711
88865,52711
18152,52711
49264,52711
78573,52711
117102,52711
338381,52674
267292,52711
53104,52711
117407,52711
297400,52465
310952,52711
296370,52711
126760,52711
290098,52566
290098,52465
260826,52279
48268,52674
48268,52279
157964,52279
197849,52279
208198,52674
289519,52711
241259,52711
377432,52711
369052,52694
289523,52711
317114,52703
317114,52711
315134,52703
315134,52711
317121,52711
267935,52711
110777,52711
176715,52711
371464,52674
359871,52711
334534,52711
334057,52711
108879,52711
238997,52711
86522,52711
241618,52711
68213,52711
68208,52711
241619,52711
143431,52711
112722,52711
182979,52711
210250,52711
223702,52711
283827,52711
283827,52701
283827,48210
385390,52711
387398,52711
381615,52711
377428,52711
374614,52711
374609,52711
374739,52711
374607,52711
374603,52711
361745,52711
352851,52711
346489,52711
311181,52711
300187,52694
299576,52711
299574,52711
289520,52711
279371,52711
279332,52711
239018,52711
258691,52711
249057,52686
238749,52711
235662,52711
180794,52711
226167,52711
226167,52674
149235,52711
149235,52674
149218,52711
147132,52711
145840,52711
211125,52711
85887,52711
227552,52711
81416,52711
208035,52711
389995,52670
384798,52711
78713,52711
371560,52711
371560,52621
164777,52703
334533,45855
334533,52711
129564,52703
81976,52711
374475,52711
374475,52674
374475,50351
351454,52694
351454,52670
84993,52711
257623,52355
113294,52711
46095,52711
213570,52670
213570,52711
43394,52711
62006,52711
68977,52711
381071,52711
279049,52566
294368,52711
250880,52711
250880,52674
352733,52711
86520,52566
122293,52711
370234,52711
128412,49780
128412,52686
83235,52686
83235,49780
56952,52709
56952,52711
56952,52694
56952,52701
112633,52694
385581,52711
101916,52711
80520,52711
80520,52686
55916,52711
56491,52711
60505,52711
385371,52711
385371,52621
293670,52566
293670,52465
293670,52670
168079,52711
375199,52701
155217,52566
83501,52686
364426,52711
364426,52674
364426,52703
364426,52566
216472,52711
216472,52671
51091,52711
337154,52711
113523,52711
56424,52694
188183,52671
395181,52671
134362,52670
319017,52711
291805,52671
291805,52711
390766,52711
394812,52711
394812,52465
394812,52671
394812,52566
370464,52711
354818,52711
369820,52711
12443,52703
23802,52711
170740,52711
388440,52711
388403,52671
78492,52566
48339,52711
42082,52711
36090,52566
99080,52711
37228,52711
136762,52698
94643,52698
376916,52519
376916,52671
339526,52711
382088,52711
362699,52711
118792,52686
396292,52711
299782,52711
46178,52506
339928,52621
339928,52711
375170,52671
330916,52711
376549,52519
4290,52711
87061,52711
87061,52694
216203,52711
332872,52670
339397,52711
374473,52711
84233,52711
5654,52711
5654,52694
5654,52686
353866,52674
44645,52711
44645,52674
314570,52621
314570,52670
314570,52711
254420,52701
147367,52711
147367,52669
340746,52465
310567,52701
109581,52711
375599,52465
344854,52711
311770,52711
311770,52540
358907,52711
358907,52540
323428,52540
324764,52540
346469,52540
347344,52703
347344,52540
303636,52674
303636,52540
303636,52711
321283,52540
356218,52540
347106,52540
335683,52540
363607,52540
389115,52540
377290,52540
381277,52540
268618,52539
341491,52674
341491,52539
341490,52539
250974,52552
280583,52552
280583,52711
69471,52711
39301,52295
107775,52552
17575,52552
198783,52540
198783,50797
198783,52552
55154,52552
33340,52552
33340,52540
64116,52552
388468,52552
87654,52552
336885,52552
373757,52711
285165,52552
348675,52506
11392,52506
57911,52506
342695,52506
342695,52540
16039,52506
20661,52506
335582,52506
11390,52506
76312,52506
155714,52506
146184,52506
324284,52711
391617,52670
37433,52566
47408,52566
14233,52711
48417,52519
397914,52711
347031,52711
378348,52465
40534,52711
102961,52711
339148,52711
57992,52711
57992,52694
57992,52621
66897,52694
139251,52711
391778,52701
4546,52711
389053,52711
343140,52519
343140,52671
363103,52621
301804,52711
374458,50351
26677,52711
322745,52711
169448,52709
335409,52686
335409,52711
391375,52711
398289,52711
342464,52711
109456,52703
3698,52703
5434,52703
292610,52703
40162,52703
58419,52711
58419,52703
31264,52703
171993,52711
171993,52674
171993,52703
374173,52701
353989,52670
45783,52506
356842,52711
16884,52506
94067,52711
88518,52711
57313,52711
79078,52674
385320,52711
385320,52621
21293,52711
279588,52711
265982,52711
265982,52694
26521,52670
41028,52711
135652,52711
93041,52711
180886,52711
346384,52711
18932,52711
45780,52711
41149,52711
25787,52711
269306,52540
109380,52684
103941,52670
361146,52621
298228,52711
308531,52711
32790,52711
30641,52711
257345,52711
256771,52689
34598,52711
34598,52674
41962,52566
110283,52566
83183,52566
139176,52711
318121,52711
293413,52465
397403,52711
24793,52711
40258,52694
105184,52674
60163,52566
40863,52519
40863,52711
379220,52670
322506,52711
221343,52711
121245,52711
81120,52711
341012,52711
198652,52711
37237,52711
324314,52694
324314,52711
298459,52694
114030,52566
398854,52711
356366,52711
356366,52674
377158,52669
350904,52703
330294,52694
364831,52711
291863,52711
398830,52670
309879,52711
400791,52711
107315,52711
91950,52670
169782,52711
98927,52694
33108,52686
353433,52711
192040,52711
220903,52711
384130,52711
370260,52711
280004,52711
347123,52711
121572,52711
43608,52711
29477,52711
400608,52711
58522,52703
259693,52711
248741,52711
248741,52694
55608,52686
30656,52711
89587,52703
312623,52711
326255,52711
400948,52711
377823,52711
377823,52465
377823,52671
376261,52711
109088,52671
205891,52711
205891,52694
364902,52711
218351,52711
241374,52711
65192,52674
65192,52711
375356,52694
391757,52711
328429,52711
30665,52711
245913,52711
245913,52686
82819,52711
75198,52694
51334,52109
94659,52566
117472,52566
117767,52669
44688,52711
132133,52669
105136,52566
395883,52711
84228,52711
84228,52694
270650,52711
366564,52694
356332,52711
157515,52674
103578,52711
230471,52703
145244,52703
87335,52703
205557,52703
61581,52703
389427,52711
144341,52703
150224,52703
43074,52711
52947,52519
339739,52711
61294,52711
61294,52686
30942,52711
30942,52674
30942,52671
353610,52711
206657,52711
206657,52540
287703,52671
284152,52465
25625,52711
168098,52711
356334,52711
28529,52711
300210,52569
300210,52295
112767,52711
131172,52711
377150,52709
244839,52711
216521,52711
170898,51546
170898,48243
25079,52566
80699,52506
363889,52711
355598,52711
323372,52670
370687,52711
373476,52711
300761,52711
41312,52711
258755,52670
28775,52711
217057,52711
327040,52694
34202,52711
401895,52670
397003,52711
138705,52648
150208,52648
61123,52648
80256,52711
80256,52648
41454,52506
41454,52540
381080,52711
297721,52465
359790,52711
51806,52711
343724,52711
392961,52711
35429,52711
73307,52711
380225,52703
229154,52711
226437,52674
226437,52669
258322,52703
324181,52711
63398,52694
4948,52694
51444,52711
31453,52711
52199,52711
30667,52711
133563,52566
213373,52621
169357,52694
206789,52625
345735,52519
397517,52711
185738,52670
168814,52671
266279,52711
55424,52694
175331,52674
175331,52109
302699,52711
72152,52701
94798,52625
139582,52701
14751,52701
53284,52701
63006,52711
63006,52701
379275,48243
379275,52670
305309,52711
377462,52711
399747,52711
89662,52703
89662,52711
216546,52711
86971,52711
398535,52701
398535,48210
202244,52711
266541,52711
50125,52711
400174,52711
324421,52711
34216,52519
34216,52671
39048,52711
57880,52519
115893,52698
101024,52519
66834,52711
67572,52711
210910,52711
30948,52711
24921,52711
94811,52711
376263,52711
35891,52711
95700,52670
376237,52711
175171,52711
178927,52711
103668,52711
285953,52711
84831,52711
335430,52566
57458,52077
267192,52711
110490,52711
183855,52621
48502,52670
199883,52621
146905,52621
50489,52621
377210,52711
70461,52694
68309,52711
267977,52566
401442,52711
400605,52711
70859,52711
70859,52566
76474,52711
377213,52625
377213,52701
324668,52711
278348,52711
289207,52711
53283,52701
35687,52711
35687,52701
126318,52701
15975,52711
15975,52701
56897,52701
172817,52701
323426,52701
68256,52711
68256,52701
85043,52701
202984,52711
360606,52711
92691,52566
98106,52711
71503,52711
61689,52711
79192,52711
238124,52711
238124,52694
253337,52711
384450,52711
263945,52506
263945,52540
40741,52566
90351,52566
10458,52674
60971,52566
390592,52711
131737,52711
30787,52711
51066,52711
14685,52711
355254,52711
393562,52701
352179,52711
352179,52694
352179,52674
392553,52711
338063,52711
258489,52711
316727,52711
316023,52711
278154,52711
345911,52711
294272,52711
388191,52711
328716,52465
333386,52711
254575,52711
243752,52711
367197,52711
369776,52694
40451,52711
89904,52711
55035,52694
12529,52703
9031,52703
259634,52703
46572,52703
315439,52465
302161,52711
340611,52711
337874,52711
267852,52711
53010,52694
53010,52465
214209,52465
353571,52711
369228,52703
367999,52703
356758,52703
371942,52703
359156,52703
343173,52711
390512,52711
27123,52674
27123,52711
332741,52703
359412,52711
319352,52694
319352,52711
317214,52569
33201,52694
33201,52674
340937,52711
309882,52711
58430,52711
230722,52465
369032,52711
27243,52711
346641,52674
324794,52077
372411,52711
53335,52711
273645,52465
399106,52711
269705,52711
324322,52694
324322,52711
324322,46474
209645,52711
274504,52711
196324,52670
341957,52711
101206,52711
31265,52711
34875,52711
395476,52711
357529,52711
94176,52711
360283,52711
400121,52711
49237,52711
398265,52711
52593,52711
35007,52711
120885,52711
130134,52694
130134,52711
17342,52671
193284,52711
184710,52711
380372,52711
83876,52671
102814,52711
174150,52711
262260,52711
254664,52519
254664,52711
254664,51539
254664,52671
156967,52711
156954,52674
137826,52711
262829,52711
108063,48243
41294,52670
45192,52670
64694,52670
70193,52711
70193,52566
66062,52566
211222,52711
266874,52711
266874,52674
266874,52671
402877,52671
402877,52711
24678,52711
337703,52698
228941,52566
81633,52566
110412,52711
394047,52711
378441,52711
120121,52670
400411,52711
376233,52711
364051,52694
364051,52669
364051,52686
349441,52694
349441,52295
373479,52711
373922,52519
373922,52671
359641,52670
357799,52711
119637,52694
354275,52465
62675,52694
394499,52621
41004,52670
145481,52670
82776,52670
41298,52670
45191,52670
18944,52711
328387,52711
389425,52711
389425,52674
46784,52711
46781,52711
272720,52711
118014,52698
363676,52711
371865,52694
377287,52694
361571,52694
392817,52686
338189,52694
378813,52674
118430,52711
101293,52711
31128,52711
76681,52711
150273,52711
22020,52711
96129,52711
404022,52711
385031,52711
154441,52621
93091,52711
44510,52711
376812,52711
376812,52701
342213,52670
148615,52711
389180,52694
262542,52711
16909,52506
372297,52701
126043,52621
103396,52674
130957,52674
54893,52711
98644,52711
393834,52711
366514,52694
63989,52694
328901,52711
388862,52711
263416,52711
316268,52711
360249,52674
360249,52552
28406,52670
362765,52711
50186,52686
362876,52621
361249,52701
4279,52694
15467,52701
349086,52711
257026,52711
41278,52698
86320,52670
86320,52621
86531,52621
397278,52711
67303,52621
68895,52711
314837,52566
325789,52711
325789,52670
308266,52376
308266,52569
308266,52711
308266,50351
82664,52674
345054,52694
400668,52711
133736,52711
227859,52711
55344,52566
401387,52711
390880,52686
405388,52711
292277,52711
61348,52711
368596,52711
331393,52711
31385,52711
376501,52711
373453,52711
351809,52670
365997,52711
382651,52711
356201,52465
392885,52711
28073,52711
175427,51843
237799,52694
40585,52694
318052,52295
254251,52711
98948,52711
88949,52670
76468,52711
54821,52711
215814,52711
22750,52711
86254,52711
43473,52711
90726,52703
139826,52711
371738,52711
110692,52711
134435,52711
17288,52711
17288,52109
8383,52674
325240,52711
112675,52674
112675,50351
46879,52674
46879,52670
162874,52711
90164,52670
90164,52703
316491,50351
247354,52711
260646,52694
260646,52674
404829,52711
298028,52711
397873,52711
403232,52694
403232,52711
282024,52686
42498,52625
257006,52670
367816,52711
347647,52711
407036,52686
407036,52711
46658,52711
225776,52711
76348,52694
369033,52711
159201,52711
192868,52711
159942,51546
356626,52569
356626,52689
356626,52694
253343,52711
332806,52711
376426,52711
373348,52711
358430,52694
314635,52684
314635,52674
278247,52670
278247,52711
374052,52711
382322,52711
125495,52694
173689,52711
138061,52711
174354,52711
303856,52674
156335,52711
79596,52684
50688,52670
50688,52711
77864,52701
77864,52711
42591,52674
12602,52674
42717,52711
185752,52674
185752,52711
109636,52711
101185,52711
29924,52711
29924,52694
29924,52703
79106,52711
108432,52711
35165,52711
165401,52711
18560,52711
24057,52711
73772,52711
38622,52711
183073,52703
76199,52711
161796,52711
104185,52711
27144,52711
26921,52711
352694,52566
376659,52686
376659,52711
338766,52711
310888,52711
373473,52711
377587,52711
48995,52569
48995,52711
48995,52674
48995,52540
330070,52566
390734,52566
383869,52694
46744,52686
47535,52711
388192,52109
404073,52711
67617,52621
397365,52701
208173,52670
190326,52686
140423,52295
347642,52711
84275,52519
393184,52569
62592,52711
140894,52689
140894,52711
27154,52465
207558,52711
63423,52674
63423,52711
63423,52355
300669,52711
300669,52631
378570,52711
378570,52703
333846,52376
333846,52674
333846,52703
333846,51237
405653,52711
403119,52711
380762,52519
380762,52671
380762,52077
370178,52711
340712,52670
391995,52711
63859,52711
173385,52355
113262,52711
82929,52711
4288,52711
266036,52694
266036,52703
60700,52569
353732,52711
353732,52694
353732,52077
388347,52711
365709,52670
198491,52711
154399,52669
47034,52711
47034,52694
368940,52711
368940,52694
368940,52674
368940,52077
118195,52670
334304,52694
62009,52694
62009,52674
54107,52711
378607,52552
228496,52711
268893,52711
261410,52711
314580,52711
273312,52711
275136,52711
273578,52711
273149,52621
273149,52711
275065,52711
275130,52711
275074,52711
273205,52711
335509,52674
335509,52711
314420,52711
314420,52674
293093,52711
180691,52711
20846,52711
20846,52671
43035,52711
390584,52711
358615,52711
112699,52671
86360,52711
282040,52711
32091,52711
32091,52694
396395,52711
40717,52711
230058,52711
168541,52711
168541,51237
246381,52711
168552,52295
199916,52689
390989,52711
382079,52711
376660,52711
407789,52711
50497,52711
268666,52566
268666,52670
268666,52711
393367,52711
302323,52711
403130,52711
82942,52711
21452,52566
28808,52566
404567,52711
79163,52711
309579,52711
351339,52684
351339,52674
351339,52711
309886,52711
309886,52670
352695,52711
366656,52711
366656,52694
366656,52671
366656,52686
394632,52711
394632,52694
337674,52694
299780,52711
254679,52566
397520,52711
399894,52711
391477,52519
64133,52694
149026,52711
258945,52669
241396,52355
56531,51237
150084,52711
292298,52711
94502,52711
50461,52566
166610,52711
17376,52694
77649,52711
396269,52711
399097,52711
399097,50532
392554,50532
65442,52674
198057,52711
296472,52711
141267,52540
396535,52465
138115,52540
138118,52540
136071,52540
133879,52540
24024,52540
24025,52540
24025,52711
229007,52540
389614,52540
231811,52540
168056,52540
168057,52540
231812,52540
210019,52711
109020,52711
185154,52711
105848,52703
105672,52703
260883,52703
368031,52711
376579,52711
356901,52711
403593,52711
26803,52711
402446,52711
336455,52711
407389,52711
384111,50532
256916,52670
31111,52703
336265,52711
306966,52711
184799,52711
149320,52711
57666,52711
183889,52711
177474,52711
41125,52711
373471,52711
118490,52711
375384,52711
32013,52711
319998,52376
319998,52703
32556,52711
79644,52711
402042,52711
402042,52694
402042,52670
180859,52703
238475,52711
179573,52694
35297,52506
35297,52540
35297,52711
5856,52674
5856,52552
182583,52711
66623,52711
190967,52711
142093,52465
118946,52506
118946,52694
80670,52686
99758,52711
47397,52540
92391,52711
25356,52711
57733,52711
57733,52674
68551,52689
68551,52711
56296,52711
49261,52711
17144,52711
27391,52711
34989,52711
34989,50669
20782,52711
61999,52684
61999,52669
48837,52711
41203,52711
35733,52711
35730,52711
35731,52711
55774,52711
93685,52689
46927,50532
27595,52711
22745,52711
41182,52674
41182,52279
132765,52711
347757,52711
248781,52711
123858,52711
310602,52506
310602,52711
211505,52109
362736,52711
300402,52711
300402,52569
300402,52694
381767,52506
278924,51547
278924,52711
26911,52711
374471,52711
374471,52694
374471,52621
86096,52694
57395,52671
355998,52711
355998,52566
355998,52465
355998,51539
355998,52671
355998,52077
42084,52711
369019,52711
199929,52711
376482,52711
332285,52711
294795,52711
333484,52711
225534,52711
407375,52711
266400,52711
401123,52711
319092,52711
319092,52686
404117,52674
377516,52711
129006,52711
20583,52711
30975,52711
21636,52711
25182,52711
81450,52711
87311,52711
32147,52711
270774,52711
270774,52671
144421,52698
29890,52711
308174,52674
407613,52711
376867,52711
271706,52671
348668,52506
19723,52711
71559,52694
87343,52711
82686,52711
260916,52711
69870,52711
82405,52569
134390,52711
389868,52465
294047,52711
36926,52711
228034,52711
330982,52711
330982,52694
330982,52674
358332,52711
77660,52279
88558,52711
26945,52566
91921,52711
381356,52694
213681,52711
213681,52670
347763,52711
63959,52711
393841,52496
36375,52711
85814,52711
172104,52711
68139,52711
376651,52711
300596,52670
247773,52711
248694,52711
376581,52711
376581,52279
392572,52701
340213,52711
342562,52711
44902,52711
232860,52711
404141,52711
176568,52648
336220,52711
347751,52711
313297,52711
358243,52709
164580,52711
381255,52694
274902,52711
95610,52711
283552,52711
377264,52519
377264,52711
317557,52711
296524,52711
283366,52711
346685,52670
346685,52711
369883,52621
369883,52711
369883,52279
302946,52711
339927,52711
343010,52711
8893,52694
292948,52711
292948,52694
181553,52711
380879,52694
376847,52465
381418,52711
381418,52701
296865,52670
394051,52671
379887,52465
298721,52711
298721,52077
382399,52711
247414,52565
385962,52465
394170,52465
39061,52565
286239,52565
391629,52701
317930,52711
373200,52671
373200,52077
393441,52701
400247,52496
347126,52711
294221,52711
391779,52701
366080,52701
366080,52495
366080,52496
390437,52701
390437,52495
390437,52496
406429,52519
406429,52671
406429,52077
402672,52701
260240,52565
407887,52711
407887,52465
358505,52670
384641,52566
384641,52465
384641,52671
384573,52711
137072,52711
206328,52711
110130,52711
378195,52711
72640,52711
342588,52566
146893,52689
346564,52694
368942,52711
407518,52711
331583,52711
348677,52694
348677,52711
348677,52506
267800,52711
340485,52711
139521,52701
245622,52711
231020,52703
403936,52711
297399,52711
262786,52703
370664,52711
27605,52670
267590,52711
267590,52694
49199,52519
261872,52711
374003,52689
374003,52711
374003,52703
374003,52670
21799,52711
86970,52711
63877,52711
42944,52711
52925,52694
100490,52711
267802,52670
258026,52355
237506,52355
15959,52506
202764,52355
47234,52355
64961,52703
75452,52506
75452,52552
2324,52711
374617,52711
361069,52569
361069,52295
383064,52569
383064,52694
383064,52109
278738,52711
339792,52711
44749,52711
44749,52701
28340,52711
39449,52711
37020,52694
37020,52711
270851,52711
86713,52703
61686,52569
61686,52694
47325,52569
47325,52694
134908,52569
134908,52694
407897,52711
36918,52684
375950,52694
383559,52674
305956,52711
74199,52684
369443,52465
140380,52465
381034,52711
287603,52711
48250,52703
142966,52711
336736,52711
33495,52703
246829,52703
77137,52703
77147,52703
46028,52703
41583,52703
124202,52703
73755,52703
42290,52703
287982,52711
363969,52669
125926,52540
105734,52540
139195,52540
162818,52540
197528,52540
128900,52540
128900,52506
119769,52540
228432,52506
228432,52711
228432,48470
228432,52540
34527,52540
125882,52540
22615,52711
57500,52540
78098,52711
32034,52711
253817,52711
253817,47292
357786,52566
55426,52566
55431,52566
55430,52566
55435,52566
55437,52566
55438,52566
225745,52566
40627,52694
20072,52694
357390,52566
296917,52566
412214,52648
357837,52711
316784,52711
33714,52686
287623,52711
135990,52711
184341,52711
184341,52670
280416,52711
238204,52709
358807,52711
352890,52674
352890,52711
360321,52711
356757,52703
316074,52674
333367,52711
333367,52694
273080,52711
43701,52711
290290,52711
360809,50190
344906,52711
115929,52689
115929,52674
366324,52711
315011,52703
315011,52674
315011,52711
315011,52566
132030,52686
394223,52711
402331,52711
52954,52711
52954,52694
52954,52670
412678,52711
412519,52711
36161,52686
164990,52625
40790,52711
40790,52670
351242,52711
291351,52711
291351,52566
54837,52670
16257,52566
320037,52670
63186,52703
36163,52686
94055,52711
352492,52711
199644,52684
369202,52711
369202,52648
302818,52694
302818,52711
395985,52694
51822,52670
85483,52711
372058,52566
361705,52670
373397,52621
63700,52711
206260,52671
97513,52698
398633,52711
62726,52686
66824,52711
173662,52711
110669,52711
172259,52711
34219,52711
34219,52670
50717,52711
89068,52519
89068,52711
89068,52670
380734,52711
41025,52711
288503,52711
27696,52711
180095,52711
253277,52711
111312,52711
97995,52711
398137,52711
44173,52711
85196,52711
116514,52711
119374,52621
171346,52711
188001,52711
44868,52711
372640,52694
295621,52569
382873,48243
377852,52711
377852,52674
377852,52566
298662,52711
20413,52701
318277,52711
314404,52703
169355,52711
111582,52711
108220,52711
96700,52711
128669,52711
74130,52711
113841,52711
43500,52711
85840,52711
46014,52711
364690,52711
111031,52711
252853,52711
22240,52694
22623,52694
36162,52686
40235,52711
40235,52694
375573,52711
336212,52709
114499,52711
111326,52711
114503,52711
189888,52711
130062,52698
410965,52711
103218,52703
60067,52703
108437,52703
64386,52694
63269,52703
198518,52711
198518,52670
105693,52703
113629,52694
214041,52703
80441,52703
225940,52703
180680,52701
46040,52701
75896,52701
147767,52701
356191,52674
356191,52711
356191,52669
58051,52701
399814,52711
69775,52711
69775,52701
168114,52701
351037,52703
351037,52694
351037,52689
411802,52711
188489,52711
245692,52694
245692,52711
245692,52686
365339,52711
352582,52711
390497,52465
58365,52671
381069,52711
47699,52355
340487,52711
392807,52711
392807,52648
377273,52621
259246,52711
37202,52711
73690,52711
275771,52711
333127,52711
333126,52711
296193,52711
329690,52711
334461,52711
390782,52711
30858,52686
413430,52648
218993,52694
363841,50190
363841,52711
363841,52674
