user_id,language_id
4189644,52694
86873,21872
86873,46474
86873,49780
3191,52684
3191,33500
3191,49286
2451183,52506
2451183,23396
2451183,51493
9688433,52698
9688433,47292
9688433,52566
75073,23396
75073,52699
75073,21668
6159790,51547
6159790,51493
6159790,52519
9536647,52552
9536647,52569
9536647,50797
6546489,49780
6546489,52694
6546489,52631
50316,52465
50316,51843
50316,50190
59376,25113
59376,46474
59376,29250
1300909,51539
1300909,49675
1300909,52684
141613,52566
141613,52565
141613,48470
69539,21668
69539,52621
69539,51542
8280,51237
8280,50532
8280,49701
82202,52698
82202,51843
82202,51237
1231080,52689
1231080,52539
1231080,50669
64282,52077
64282,50190
64282,45855
2091,52496
2091,50669
2091,52519
6187185,52625
6187185,48210
6187185,40455
8032,29250
8032,51843
8032,52279
4375895,52355
4375895,52077
4375895,40455
4620,52552
4620,52540
4620,52279
617110,52648
617110,49701
617110,52694
9399041,52169
9399041,51546
9399041,49286
999623,51843
999623,52686
999623,48243
087030,52169
087030,52625
087030,45855
258906,49675
258906,52711
258906,52519
1455,29250
1455,52686
1455,52495
2306564,52701
2306564,52625
2306564,52709
3363,51542
3363,50669
3363,52694
797972,47292
797972,51547
797972,52540
805509,50532
805509,23396
805509,52519
824789,21872
824789,49257
824789,47991
62765,52699
62765,52565
62765,52077
783250,52376
783250,48470
783250,52279
372907,52671
372907,52709
372907,51799
5941262,52689
5941262,21668
5941262,52279
656578,52552
656578,21668
656578,52709
1451996,51843
1451996,21668
1451996,48470
2245182,52506
2245182,33500
2245182,52109
405619,49332
405619,50797
405619,50190
234212,52648
234212,52699
234212,21668
4496,25113
4496,52566
4496,40455
0818,52566
0818,52694
0818,52295
8236500,52465
8236500,51546
8236500,52699
581131,52698
581131,51547
581131,40455
248860,21668
248860,52669
248860,45855
440408,51547
440408,49701
440408,52703
651116,52376
651116,52625
651116,48243
64543,21872
64543,49780
64543,52566
54007,48243
54007,52686
54007,51542
963831,52684
963831,33500
963831,52711
0058335,52496
0058335,52506
0058335,52671
913371,52506
913371,50669
913371,45855
7702989,52709
7702989,49675
7702989,52077
44619,40455
44619,52709
44619,52519
01757,52169
01757,52699
01757,51493
27339,51547
27339,52686
27339,52631
3095157,52552
3095157,52671
3095157,50351
338094,52670
338094,50190
338094,45855
00602,52669
00602,45855
17949,52698
17949,50669
17949,46474
1580,46474
1580,52674
1580,52703
02125,52376
02125,52465
02125,52703
4771852,52552
4771852,52684
4771852,52565
220074,52376
220074,50532
220074,50190
19036,52506
19036,49701
19036,52671
39545,52699
39545,52684
39545,52631
652622,51843
652622,45855
652622,52711
14306,49257
14306,51546
14306,52631
16163,52699
16163,47292
16163,52109
5027141,52552
5027141,52212
5027141,52077
857017,52552
857017,50532
857017,50190
4802,52496
4802,29250
4802,52519
45411,51546
45411,51799
45411,52495
33946,49332
33946,52109
33946,52295
068494,51547
068494,52699
068494,52621
7406,52465
7406,51843
7406,52519
696947,52465
696947,21668
696947,51542
402632,33500
402632,52709
402632,52295
0521,52699
0521,52621
0521,52495
9481488,51546
9481488,52621
9481488,52711
7710228,52169
7710228,48470
7710228,52495
6863325,52496
6863325,51843
6863325,52495
481085,21872
481085,50190
481085,47991
4290660,52552
4290660,29250
4290660,40455
7187630,52648
7187630,52709
7187630,50797
88404,52698
88404,49332
88404,52212
34022,21872
34022,52625
34022,52506
555997,52376
555997,52539
555997,23396
0405362,52376
0405362,49257
0405362,52669
3140974,47991
3140974,44351
3140974,52519
298808,52212
298808,52540
298808,52295
0058068,52674
0058068,52519
0058068,52671
441751,52671
441751,52699
441751,52519
4657816,29250
4657816,51539
4657816,51799
9839,21872
9839,52694
9839,52631
388540,51493
388540,50669
388540,49286
226867,52465
226867,52355
226867,49286
3859,52711
3859,52519
3859,52295
6228513,25113
6228513,52565
6228513,49286
483000,52689
483000,50797
483000,52711
59853,23396
59853,51843
59853,52212
0582083,52496
0582083,52698
0582083,50797
84866,52648
84866,50351
84866,52519
405047,49257
405047,51493
405047,50351
6797330,51539
6797330,50190
6797330,50351
255535,52686
255535,49286
255535,52671
7835075,50532
7835075,23396
7835075,47991
4200354,21872
4200354,52669
4200354,52495
439872,21872
439872,46474
439872,50190
8534,48210
8534,52621
8534,52279
0092676,52625
0092676,51539
0092676,48470
6303,50351
6303,52355
6303,52495
170832,52506
170832,47292
170832,52621
493063,48243
493063,49332
493063,52670
1783182,51237
1783182,51493
961526,51539
961526,52355
961526,52671
4622,52540
4622,52109
4622,52077
0898646,52569
0898646,51843
0898646,44351
2719,52698
2719,51547
2719,45855
2605750,52698
2605750,51546
2605750,52670
749057,46474
749057,52701
7726,52552
7726,52701
7726,52694
352520,52648
352520,52169
352520,52686
535943,52376
535943,52552
535943,52709
630244,52689
630244,51539
630244,52711
08775,52569
08775,51546
08775,52698
404386,52539
404386,52109
404386,52669
1629847,52169
1629847,52539
1629847,52686
610752,52569
610752,49286
610752,25113
559729,52539
559729,49780
559729,50351
788843,47292
788843,48470
788843,50190
015496,49675
015496,52670
015496,50190
55416,48243
55416,52670
55416,52295
616086,46474
616086,47292
616086,52212
8046252,23396
8046252,52709
8046252,50190
63415,52569
63415,52701
63415,50669
230881,51843
230881,49780
230881,51799
455951,52496
455951,33500
455951,52495
8132530,52689
8132530,48210
8132530,52669
023394,52689
023394,29250
023394,51539
3776029,51546
3776029,51539
3776029,29250
5561,52539
5561,52701
5561,52519
549874,52169
549874,51542
549874,45855
34772,50532
34772,52109
34772,45855
3906050,52689
3906050,51539
3906050,52709
8295382,50532
8295382,52566
8295382,47991
163614,51547
163614,52355
163614,50669
174097,52376
174097,49675
174097,51547
9358923,33500
9358923,51539
9358923,52684
5684,52465
5684,48210
5684,50351
680705,52689
680705,46474
680705,52355
5824,52674
5824,49332
5824,52565
22588,52506
22588,49701
22588,44351
9188138,52698
9188138,45855
017079,52648
017079,52684
017079,52703
524462,48470
524462,52709
524462,50190
564418,52169
564418,51237
564418,52565
20706,51547
20706,52699
20706,21668
7463024,48210
7463024,52540
7463024,52565
6038845,52169
6038845,52625
6038845,49780
250326,48243
250326,51493
250326,52669
4189228,52565
4189228,49286
4189228,52669
5488,52496
5488,33500
5488,52671
12614,52709
12614,52295
12614,52671
07002,52689
07002,46474
07002,51547
8431275,52625
8431275,52674
8431275,52519
007288,52539
007288,51546
007288,52506
3950393,52569
3950393,52355
3950393,52077
3205090,52674
3205090,52684
3205090,52671
0566950,49257
0566950,46474
0566950,40455
6446502,51546
6446502,52355
6446502,49780
8211269,52698
8211269,47292
8211269,52694
4132,52552
4132,48210
4132,51547
2766777,52674
2766777,49780
2766777,50797
3516,29250
3516,51539
3516,47991
2796,52355
2796,49701
2796,51799
62717,29250
62717,48243
62717,52495
6485,49780
6485,52701
6485,48470
149536,52709
149536,50190
149536,51799
3678825,52496
3678825,52169
3678825,52552
3010,52689
3010,46474
3010,49701
1331,52689
1331,40455
125262,52355
125262,52699
125262,40455
94787,48210
94787,33500
94787,45855
1937752,52376
1937752,52212
1937752,52631
7588,52698
7588,52506
7588,51493
1551,49257
1551,51843
1551,52689
49664,52709
49664,51493
49664,48470
566314,52670
566314,52669
566314,52694
247986,52495
247986,52279
247986,52703
624675,52648
624675,52355
624675,33500
8761,52569
8761,48243
8761,21668
765001,52711
765001,52694
765001,52703
768431,21668
768431,51843
768431,33500
8577525,51539
8577525,23396
8577525,48470
1400,52689
1400,46474
1400,45855
82332,52674
82332,48210
82332,52279
20570,52539
20570,52670
20570,51799
9594095,51843
9594095,52540
9594095,52279
84534,52674
84534,52684
84534,52295
5157544,52689
5157544,48243
5157544,50797
30463,52569
30463,52077
30463,52566
1076,46474
1076,48243
1076,52709
3987780,52169
3987780,33500
3987780,50532
9691,52699
9691,52565
9691,51799
245058,52625
245058,51843
245058,40455
467719,48243
467719,47292
467719,52495
517527,25113
517527,51799
517527,45855
704185,49780
704185,50532
704185,40455
1899,52465
1899,52625
1899,52566
3759,23396
3759,48470
3759,51799
699603,33500
699603,51237
699603,40455
922166,52539
922166,52699
922166,52565
460229,52552
460229,52169
460229,52540
4587,52689
4587,48470
4587,47991
09233,50532
09233,52621
09233,52686
233350,52648
233350,52552
233350,49675
6300607,52539
6300607,33500
6300607,50797
816436,52671
816436,49332
816436,52295
787544,52376
787544,52669
787544,52631
00010,52709
00010,52699
00010,52701
03884,52169
03884,51542
03884,40455
9664990,21872
9664990,25113
9664990,45855
76325,52674
76325,51843
76325,50797
9970601,52709
9970601,50669
9970601,49286
137870,21872
137870,50190
137870,44351
007300,52552
007300,49675
007300,21668
649396,51546
649396,21668
649396,52109
7816771,52496
7816771,49332
7816771,52519
61238,52540
61238,52686
61238,51799
772036,52539
772036,52495
772036,52711
877382,52212
877382,52701
877382,51799
0845,29250
0845,47991
0845,52711
2781285,21872
2781285,48243
2781285,50190
0930956,46474
0930956,49332
0930956,44351
6245,52506
6245,52539
6245,33500
97384,48210
97384,23396
97384,51237
48732,49257
48732,49332
48732,52212
2555757,52506
2555757,52212
2555757,52686
453734,49257
453734,52698
453734,52669
97359,52496
97359,52566
97359,52711
450160,50351
450160,52295
450160,45855
12769,51546
12769,52669
12769,52711
0389,51493
0389,52686
0389,52279
8138255,52689
8138255,51546
8138255,51237
25538,52169
25538,50669
25538,52703
0103744,52376
0103744,52109
0103744,52670
58685,51843
58685,50669
58685,52566
88326,52698
88326,52701
88326,44351
267590,52506
267590,52621
267590,52686
3594,52376
3594,52703
3594,40455
125818,51546
125818,52699
125818,48470
4362726,49675
4362726,49780
4362726,52279
81600,51547
81600,52684
81600,52711
4082,29250
4082,51539
4082,52709
8280471,51843
8280471,49780
8280471,50797
44608,21872
44608,29250
44608,52648
842223,52569
842223,52539
842223,52701
855593,52689
855593,48210
855593,52671
24558,51843
24558,47292
24558,52669
0671306,52699
0671306,49780
0671306,50190
09179,52569
09179,52625
09179,51547
2766,52169
2766,49332
2766,49701
2911421,52699
2911421,21668
2911421,49286
84033,52376
84033,47292
84033,23396
1147552,51237
1147552,50190
1147552,52279
9240,52670
9240,50190
9240,40455
034425,51546
034425,51547
034425,49701
00231,51546
00231,49675
00231,49286
85564,52674
85564,50669
85564,52495
92488,52684
92488,49286
92488,45855
5926635,52376
5926635,46474
5926635,52709
557780,52496
557780,52569
557780,52495
7218663,46474
7218663,52495
7218663,52631
6585884,52376
6585884,52669
6585884,52671
9730,52552
9730,52648
9730,52711
1579026,52621
1579026,48470
1579026,52295
4617,52552
4617,49780
4617,52703
22582,49675
22582,49286
22582,52671
5276,52648
5276,52701
5276,52671
4145757,51547
4145757,47292
4145757,44351
7384875,51493
7384875,52109
7384875,52495
9408592,51493
9408592,49701
9408592,52109
459049,49675
459049,48243
459049,52495
983937,49332
983937,47292
983937,50190
6023,49332
6023,23396
6023,51546
65982,49257
65982,33500
65982,50532
1898057,52674
1898057,23396
1898057,51493
76723,52684
76723,52212
76723,52694
5044360,29250
5044360,52684
5044360,49701
4115,52506
4115,52540
4115,52670
81635,52689
81635,49332
81635,50532
4177,50532
4177,52625
4177,52684
77960,52699
77960,49332
77960,47991
6512,52689
6512,52109
6512,52621
4102539,52465
4102539,48210
4102539,52540
173156,52698
173156,23396
173156,52703
128692,52625
128692,49701
128692,52709
74412,52648
74412,52495
74412,45855
8671,52698
8671,52077
8671,40455
301600,52648
301600,29250
301600,52684
1133,50532
1133,52686
1133,52631
052950,51547
052950,52565
052950,48243
69828,52648
69828,52212
69828,52701
54330,21872
54330,51493
54330,52566
33334,50532
33334,52566
33334,52519
727924,29250
727924,50669
727924,52566
158396,52689
158396,51843
158396,52684
82784,48210
82784,50532
82784,52565
5990,52569
5990,52671
8150,25113
8150,52674
8150,52565
938806,52552
938806,52689
938806,52711
0584,52625
0584,50190
0584,44351
78527,50797
78527,52295
78527,52279
981249,46474
981249,47292
981249,52621
0124,50669
0124,48243
0124,52565
4368192,48470
4368192,50669
4368192,52694
9188,49332
9188,52621
9188,52703
7631302,52701
7631302,50532
7631302,52077
6267,52631
6267,49286
6267,52495
6192,52496
6192,51546
6192,50797
072235,45855
072235,49780
072235,47991
6568164,52569
6568164,29250
6568164,48243
9577436,48243
9577436,52565
9577436,50190
4146,52625
4146,49701
4146,45855
465497,52701
465497,49701
465497,51799
629826,50351
629826,48210
629826,45855
222194,49675
222194,51237
222194,52711
063759,52648
063759,52077
063759,52109
3832507,29250
3832507,51237
3832507,47991
27685,46474
27685,49332
27685,52519
30646,21668
30646,52109
30646,52279
2174557,52698
2174557,50190
2174557,51799
0821,48243
0821,51493
918565,48210
918565,29250
918565,52701
27236,52648
27236,48210
27236,50797
5195,52506
5195,48470
5195,52711
583712,52465
583712,29250
583712,46474
467528,52648
467528,52539
467528,52540
14073,52684
14073,52709
14073,47991
7496,49257
7496,48243
7496,51843
4874073,52703
4874073,52686
4874073,44351
144516,29250
144516,52565
144516,52669
9184332,21872
9184332,25113
9184332,52540
73339,52694
73339,44351
17849,46474
17849,49780
17849,52701
1976,49257
1976,52709
1976,52295
5654,52552
5654,52625
5654,52077
383135,52569
383135,52698
383135,52699
07379,52625
07379,48210
07379,52519
2709,52169
2709,52684
2709,52540
1305342,45855
1305342,52631
60872,52376
60872,52569
60872,44351
6767409,52506
6767409,23396
6767409,52686
0675368,52465
0675368,46474
0675368,52212
465512,25113
465512,52539
465512,40455
7205735,49675
7205735,48243
7205735,33500
806885,21872
806885,25113
806885,52540
040546,52689
040546,52701
040546,52495
183376,52689
183376,52670
183376,52694
65987,46474
65987,51843
65987,48243
596009,51547
596009,47292
596009,50797
4069,52376
4069,51237
4069,52295
825468,52625
825468,48210
825468,51542
4056,48210
4056,33500
4056,52671
73265,51547
73265,49780
73265,52711
5789,52684
5789,49701
5789,52694
0608,52539
0608,52699
0608,52670
6233681,49675
6233681,52495
6233681,52295
3911,21872
3911,49257
3911,49675
2683920,49257
2683920,52625
2683920,52465
539380,23396
539380,52669
539380,52566
0510,47292
0510,52519
0510,52711
685408,48243
685408,52540
685408,48470
77458,49257
77458,51493
77458,48470
8087668,51493
8087668,52109
8087668,40455
5698,52674
5698,50532
5698,51493
79357,49675
79357,40455
79357,52631
353744,52625
353744,52540
353744,52686
8170724,29250
8170724,52355
8170724,52540
7446439,52496
7446439,49675
7446439,52566
05725,51547
05725,52212
05725,52565
8440197,52569
8440197,52539
8440197,51237
860294,52077
860294,49701
860294,47991
2777,25113
2777,51547
2777,52355
7752997,52648
7752997,23396
7972487,50797
7972487,51237
7972487,49286
3395,21668
3395,50532
3395,52670
138753,52376
138753,49780
138753,51799
6075152,46474
6075152,52355
6075152,52670
7534838,52669
7534838,52701
7534838,52279
80981,52506
80981,48243
80981,49780
8818382,52212
8818382,51542
8818382,47991
4676430,33500
4676430,52669
4676430,52495
0740078,49701
0740078,52686
0740078,52279
31416,52465
31416,44351
31416,52495
863499,52552
863499,50669
863499,48470
8257414,52376
8257414,51547
8257414,51237
888825,52539
888825,49780
888825,49701
119295,49332
119295,52709
119295,52566
2944072,52465
2944072,29250
2944072,51843
525494,29250
525494,52686
525494,52703
740999,23396
740999,50797
740999,51542
7682,25113
7682,23396
7682,52670
4649292,21872
4649292,33500
4649292,51799
0432,52698
0432,51546
0432,52703
5211,52569
5211,52540
5211,52631
0915,51547
0915,51542
0915,52519
16479,52539
16479,33500
16479,52709
07251,52495
07251,51237
07251,45855
8289005,52631
8289005,52694
8289005,52295
375832,51547
375832,49332
375832,52565
656189,52565
656189,52694
656189,50190
2357834,52552
2357834,49701
2357834,45855
6653671,47292
6653671,52540
6653671,52295
1219666,51493
1219666,51237
1219666,52495
112259,51547
112259,50532
112259,52565
54058,50669
54058,49780
54058,51237
4688430,52648
4688430,52355
4688430,52376
06158,29250
06158,52279
24211,52625
24211,48243
24211,52355
2639913,52355
2639913,49701
2639913,44351
118247,52539
118247,52686
118247,52711
635231,52169
635231,48210
635231,52631
90176,52689
90176,51542
90176,52631
21125,52698
21125,50797
21125,44351
51259,49257
51259,52077
51259,51542
309652,49675
309652,52684
309652,52709
256136,49701
256136,47292
256136,52669
32252,21872
32252,52625
32252,49780
831547,25113
831547,52686
831547,52703
606890,51547
606890,52686
606890,40455
1344,52689
1344,52212
1344,52703
1240561,25113
1240561,52670
1240561,52279
4032,52495
4032,40455
4032,44351
20221,52540
20221,52709
20221,50351
13332,52625
13332,51843
13332,23396
8719024,48210
8719024,52077
8719024,52703
2100022,47991
2100022,52699
2100022,52279
9017353,52709
9017353,51493
9017353,44351
536131,52552
536131,52709
536131,52670
9006980,21872
9006980,48470
9006980,52648
26731,52674
26731,52355
26731,52540
505854,52212
505854,50190
505854,40455
247900,52671
247900,48243
247900,50351
4116,29250
4116,52212
4116,51542
8648221,52648
8648221,52621
8648221,52711
9652232,51539
9652232,50532
9652232,51493
75241,52552
75241,23396
937151,23396
937151,47292
937151,49780
2044766,29250
2044766,51546
2044766,52279
2231962,52539
2231962,49701
2231962,47991
8915973,52519
8915973,52279
8915973,52703
759626,52625
759626,52698
759626,52699
75612,52699
75612,50190
75612,44351
346118,49332
346118,52684
346118,50190
06391,49257
06391,52699
06391,49701
62157,23396
62157,52684
62157,52077
1670,52648
1670,40455
363339,52496
363339,50669
363339,52109
58427,52465
58427,51237
58427,52703
4148,52552
4148,33500
4148,40455
76607,29250
76607,23396
76607,52709
6208971,21872
6208971,52674
6208971,52212
425022,52674
425022,47292
425022,52495
1732345,52552
1732345,52506
1732345,52212
2727,52496
2727,50190
2727,52631
7844503,52699
7844503,50532
7844503,52519
011845,46474
011845,52212
011845,52669
91098,52496
91098,52621
91098,52279
9799,48210
9799,52684
9799,52540
9586,52169
9586,52699
47243,52169
47243,29250
47243,52077
13735,52565
13735,49701
13735,52566
4736732,46474
4736732,52709
4736732,51542
5569128,52355
5569128,52621
5569128,40455
072987,49257
072987,52684
072987,52670
898792,49780
898792,52684
898792,23396
83965,52689
83965,52077
83965,52566
2346,48210
2346,48243
2346,50532
3956,47292
3956,48470
3956,52279
630331,52496
630331,50669
630331,52701
260463,52169
260463,52077
260463,52621
5328780,51547
5328780,52077
5328780,47991
008991,48470
008991,52506
008991,52686
36374,51546
36374,52565
36374,52621
6200,51546
6200,23396
6200,52621
63360,51539
63360,51237
63360,49286
3435,21668
3435,52686
3435,52495
5393904,52631
5393904,51539
5393904,52295
8185,21872
8185,52648
8185,45855
093526,52569
093526,50190
093526,52711
469097,46474
469097,33500
469097,52686
5376,52648
5376,49675
5376,52540
721267,49675
721267,52077
721267,52703
2365,51493
2365,52566
2365,52631
6607393,49780
6607393,50532
6607393,47991
041795,21872
041795,52552
041795,52709
4000,52699
4000,52621
4000,52671
564815,49257
564815,51843
564815,25113
4325,51547
4325,49780
4325,52519
751247,52699
751247,52355
751247,52669
230767,52465
230767,52355
230767,49780
212933,52674
212933,52077
212933,40455
37415,49701
37415,48470
37415,52631
7309916,52552
7309916,52684
7309916,51493
2772619,52698
2772619,52540
2772619,45855
0730763,52376
0730763,50532
0730763,52295
12321,52465
12321,50669
12321,40455
3318040,52376
3318040,51547
3318040,49780
159675,52569
159675,52625
159675,50351
2782242,52648
2782242,49332
2782242,23396
075612,52699
075612,33500
075612,44351
2139412,51546
2139412,49332
2139412,52686
56615,52552
56615,49780
56615,45855
8278,51539
8278,51542
8278,52631
6037,29250
6037,52495
6037,45855
4446,52376
4446,52569
4446,52694
303390,49286
303390,52621
303390,52670
91411,49780
91411,52670
91411,52671
36057,49780
36057,47292
36057,49332
9157458,21872
9157458,52689
9157458,23396
6889,52631
6889,29250
6889,45855
232985,49257
232985,52355
232985,51237
754624,52684
754624,49286
754624,52212
1925245,49675
1925245,52689
1925245,52355
53838,46474
53838,52699
53838,51843
67182,52465
67182,40455
67182,52495
6013,48210
6013,48243
6013,29250
20089,52496
20089,52169
20089,49332
75063,52465
75063,51546
75063,51542
1939,52709
1939,52295
1939,52495
2091244,48210
2091244,51539
2091244,52671
0452283,21872
0452283,49675
0452283,52671
1177,52689
1177,52698
1177,49701
92128,52169
92128,52565
92128,50797
0840,52625
0840,50532
0840,52109
17629,52674
17629,52565
17629,52686
9728711,51547
9728711,51542
9728711,48243
550796,50532
550796,52077
550796,52631
54519,49257
54519,52212
54519,52519
1951177,52496
1951177,52694
1951177,52631
3831,52648
3831,52212
3831,52621
17718,44351
17718,51542
17718,45855
65979,52621
65979,52694
65979,52295
3082,51547
3082,52355
3082,50190
722682,52625
722682,52669
722682,52671
270822,52077
270822,50797
270822,52694
3030,52569
3030,47991
3030,52631
35389,52684
35389,51237
35389,52711
5224989,52699
5224989,33500
5224989,52631
1195150,23396
1195150,52506
1195150,52212
9351,52552
9351,52212
9351,52711
457473,52109
457473,51237
457473,52670
451985,52699
451985,52495
451985,40455
30988,52648
30988,49780
30988,50351
7403,52625
7403,49780
7403,52495
88092,51539
88092,52686
88092,52671
3300767,52465
3300767,52694
3300767,52671
35065,52539
35065,49780
35065,52540
1707829,52689
1707829,46474
1707829,47292
173482,52698
173482,46474
173482,52625
2781,52674
2781,51539
2781,50532
3216,29250
3216,52701
3216,51542
983527,23396
983527,52701
983527,52077
34000,52465
34000,48210
34000,51843
7082,52625
7082,48243
7082,52566
1315,47991
1315,48470
1315,52711
69719,52552
69719,51539
69719,49780
5747944,51546
5747944,52109
5747944,46474
0136687,49332
0136687,52077
0136687,52703
28068,21872
28068,52539
28068,52566
55504,52552
55504,33500
55504,47292
2748,52631
2748,29250
2748,52671
793883,46474
793883,52355
793883,51237
10002,51493
10002,52686
10002,50351
581002,50532
581002,33500
581002,52703
571683,25113
571683,52699
571683,47991
78374,21872
78374,29250
78374,51799
648942,52625
648942,21668
648942,47292
9900,29250
9900,52109
9900,52669
266973,52355
266973,52684
266973,52621
5465,52552
5465,52709
5465,51542
0173,52569
0173,50190
0173,45855
5025,52684
5025,49780
5025,52701
3723,25113
3723,52701
3723,48470
134642,49257
134642,48470
134642,40455
03085,51843
03085,49701
03085,52669
8281395,52674
8281395,52540
8281395,52077
38967,50532
38967,49332
38967,49286
7417435,46474
7417435,52699
7417435,52711
0230354,52465
0230354,46474
0230354,50190
059849,52496
059849,52698
059849,52670
73167,48210
73167,52539
73167,52295
79946,49257
79946,51539
79946,52295
674274,52552
674274,52077
674274,52703
795630,52552
795630,49780
5738,49332
5738,52701
5738,45855
7342,52625
7342,52684
7342,21668
791358,52569
791358,52699
791358,50669
9444,52376
9444,49286
47053,48243
47053,49780
47053,52519
2665,52674
2665,50532
2665,52701
57160,50532
57160,51542
57160,52295
3717,49701
3717,52295
3717,52519
138184,45855
138184,49780
138184,52671
43382,29250
43382,52212
43382,52631
341920,25113
341920,52709
341920,52631
93390,52552
93390,48210
93390,52519
8050465,52506
8050465,47292
8050465,47991
7033239,52648
7033239,50669
7033239,52631
3057728,29250
3057728,33500
3057728,52694
5852449,48243
5852449,51493
5852449,52109
25768,52376
25768,21668
25768,52709
8502986,52631
8502986,48243
8502986,52495
08983,52689
08983,23396
08983,52495
636686,47292
636686,52701
636686,52670
6439,51237
6439,49286
6439,45855
12808,49780
12808,52355
12808,33500
074424,48210
074424,49780
074424,52709
15530,50532
15530,50190
15530,52703
9264014,52355
9264014,52566
9264014,50351
258347,52674
258347,48210
0051,52711
0051,52540
0051,47991
24334,48243
24334,52621
24334,52671
5233,49332
5233,52109
5233,52279
934863,52552
934863,29250
934863,48243
32326,52689
32326,52355
32326,21668
0903,52552
0903,52689
0903,23396
81831,48210
81831,47292
81831,50797
3613197,52552
3613197,52465
3613197,52495
22883,52465
22883,52539
22883,50669
386309,52077
386309,50190
386309,52495
9113,52703
9113,52709
9113,51799
0077378,25113
0077378,33500
0077378,52686
44697,52648
44697,49701
44697,40455
7759809,52625
7759809,48470
7759809,50351
0455896,52631
0455896,46474
0455896,52295
981437,52698
981437,51539
981437,52565
3853,52552
3853,51546
3853,47292
4773,52496
4773,51547
4773,50351
732598,52569
732598,49701
732598,52109
659833,52701
659833,52686
659833,50190
1020,52674
1020,52699
1020,52279
5963,52648
5963,51237
5963,40455
17515,52648
17515,52566
17515,49286
013690,46474
013690,52699
013690,51547
178339,52684
178339,52566
178339,52631
13440,21668
13440,52621
13440,49286
10929,49675
10929,52519
10929,51799
49300,52539
49300,21668
49300,52519
4771513,52648
4771513,48470
4771513,45855
86263,52671
86263,25113
86263,52519
9716793,52540
9716793,52519
9716793,52279
157833,50669
157833,52694
157833,40455
1655,52674
1655,52699
1655,21668
06513,52552
06513,52671
06513,52631
3032125,25113
3032125,52621
3032125,48470
280691,29250
280691,51539
280691,52709
154594,51843
154594,52684
3893,52625
3893,52674
3893,52540
330931,52689
330931,50532
330931,52465
581519,21872
581519,52565
581519,45855
43109,52552
43109,52569
43109,50797
2829,49675
2829,52694
2829,52703
1367404,23396
1367404,49286
1367404,40455
21018,29250
21018,52684
21018,49780
61447,50797
61447,52621
61447,52694
66614,52698
66614,52699
66614,52212
728229,52552
728229,51547
728229,51539
2725232,52376
2725232,51237
2725232,50190
8175,52648
8175,48470
8175,52671
1050413,52569
1050413,52540
1050413,48470
631210,52212
631210,52519
631210,52295
02062,49780
02062,52212
8710956,49701
8710956,52565
8710956,52566
4740,49780
4740,52109
4740,52495
15864,52698
15864,51539
15864,48470
255447,52376
255447,52465
255447,52519
24491,51539
24491,49286
24491,47991
3920641,52648
3920641,23396
3920641,47991
4760600,50797
4760600,50190
4760600,52703
870143,49675
870143,48243
870143,52711
8326326,52506
8326326,52565
8326326,50797
23648,52539
23648,21668
23648,52631
97635,51547
97635,21668
08806,49257
08806,51843
08806,51237
30773,52569
30773,21668
30773,52295
7415795,52698
7415795,50532
7415795,51799
0565,52631
0565,51547
0565,52519
301897,52552
301897,52674
301897,52711
74980,52625
74980,52699
74980,48470
0977,52496
0977,52506
0977,51843
3565044,52539
3565044,52212
3565044,52566
620714,52625
620714,48210
620714,52670
42908,48210
42908,50532
42908,51542
2208,48243
2208,23396
2208,50797
4106928,49780
4106928,51237
4106928,49286
4224,52169
4224,51546
4224,51843
7619548,29250
7619548,52699
7619548,52669
0895,52569
0895,47292
0895,51237
4428,48243
4428,52701
4428,50351
73968,52648
73968,49701
73968,52295
7383749,52699
7383749,47292
7383749,52701
9733,49675
9733,51547
9733,50532
0433,52674
0433,48470
0433,47991
174002,52539
174002,50532
174002,52566
58575,25113
58575,29250
58575,52495
05337,49675
05337,49332
05337,52109
9993638,52569
9993638,52565
9993638,52711
045000,52569
045000,49675
045000,50351
0567,51237
0567,51843
0567,52565
70955,52698
70955,46474
70955,52671
8143,47991
8143,52686
8143,44351
828029,52506
828029,52539
828029,52631
4259,52648
4259,52684
4259,47292
9170082,52506
9170082,49332
9170082,52711
8808628,52539
8808628,47292
8808628,52711
986972,52552
986972,52465
986972,47991
551448,52569
551448,52625
551448,44351
2904457,50351
2904457,52540
2904457,52495
842183,49780
842183,52279
842183,52671
998124,52552
998124,52689
998124,52684
5321960,52625
5321960,48243
5321960,52540
42504,52648
42504,52621
42504,44351
51172,52169
51172,51237
51172,52694
76506,33500
76506,52109
76506,50351
5158370,51493
5158370,52694
5158370,50351
69572,25113
69572,52355
69572,51799
3049103,49257
3049103,51843
3049103,52689
6880895,52631
6880895,50797
6880895,52519
18425,52689
18425,51539
18425,21668
5838,52376
5838,51539
5838,49780
8649,52699
8649,51493
8649,51799
69325,52376
69325,46474
69325,52109
6096283,25113
6096283,48470
6096283,52519
37706,52506
37706,52699
37706,52631
07288,47292
07288,52670
07288,47991
036868,21872
036868,46474
036868,44351
2189,21872
2189,52496
2189,52670
9651359,52689
9651359,46474
9651359,52621
5348,52698
5348,48210
5348,52670
19809,52698
19809,48243
19809,52703
0445385,52625
0445385,48243
0445385,52689
130103,23396
130103,51237
130103,52669
75804,46474
75804,52506
75804,50797
088677,49675
088677,49701
088677,40455
1255624,51546
1255624,51539
1255624,23396
4987,52506
4987,47292
4987,52669
