,movie_id,language_id
42146,218275,52711
42147,15706,52711
42148,15706,52670
42149,301816,52711
42150,338438,52711
42151,338438,52703
42152,107100,52711
42153,81409,52703
42154,74082,52703
42155,106155,52703
42156,96460,52711
42157,96460,52703
42158,324194,52703
42159,295389,52703
42160,103122,52703
42161,29395,52711
42162,323656,52711
42163,285959,52711
42164,33923,52711
42165,44001,52711
42166,27034,52711
42167,49502,52711
42168,320853,52711
42169,136793,52711
42170,354072,52671
42171,339562,52519
42172,339562,52711
42173,339562,52703
42174,339562,52465
42175,339562,52671
42176,78570,52670
42177,318846,52711
42178,321621,52711
42179,9048,52671
42180,333088,52711
42181,340816,52621
42182,340816,52711
42183,85304,52711
42184,25041,52711
42185,333968,52077
42186,17223,52703
42187,72246,52670
42188,248706,52711
42189,347969,52711
42190,166178,52077
42191,166178,52711
42192,68982,52711
42193,347497,52711
42194,367735,52711
42195,247777,52711
42196,246355,52711
42197,299579,52711
42198,299579,52279
42199,371818,52674
42200,371818,52355
42201,371818,52670
42202,185744,52711
42203,48009,52694
42204,367551,52711
42205,324291,52711
42206,137366,52711
42207,264397,52670
42208,107235,52465
42209,160564,52694
42210,332179,52674
42211,332179,52506
42212,363683,52711
42213,339145,52711
42214,339145,52674
42215,105157,52698
42216,297789,52686
42217,237584,52711
42218,299511,52711
42219,299511,52694
42220,299511,52674
42221,195867,52711
42222,291146,52711
42223,56685,52621
42224,56685,52540
42225,207936,52711
42226,267094,52671
42227,267094,52711
42228,267094,52519
42229,156135,52703
42230,78101,52703
42231,163706,52703
42232,182843,52703
42233,162056,52703
42234,93064,52703
42235,150958,52703
42236,27009,52711
42237,30922,52711
42238,25568,52711
42239,6884,52711
42240,22162,52694
42241,46431,52711
42242,98456,52670
42243,31377,52711
42244,26736,52711
42245,172760,52519
42246,23205,52711
42247,186121,52711
42248,19446,52711
42249,116733,52686
42250,258435,52694
42251,214215,52694
42252,214215,52703
42253,214215,52295
42254,129455,52711
42255,129455,52694
42256,129455,52674
42257,44142,52703
42258,220916,52694
42259,122326,52711
42260,262165,52711
42261,47680,52694
42262,47680,52109
42263,100215,52279
42264,31525,48210
42265,31525,52625
42266,31525,52711
42267,31525,52701
42268,299145,52711
42269,160128,52711
42270,82743,52711
42271,111662,52711
42272,77910,52711
42273,98525,52621
42274,270926,52686
42275,270926,52631
42276,59426,52686
42277,62684,52674
42278,76808,52689
42279,76808,52694
42280,76808,52674
42281,30059,52711
42282,256314,52674
42283,334376,52566
42284,285020,52711
42285,64655,52711
42286,371507,52686
42287,138735,52674
42288,71482,52552
42289,326425,52711
42290,180929,52711
42291,105153,52698
42292,299165,52670
42293,303867,52711
42294,103502,52694
42295,28138,52711
42296,329833,52711
42297,24712,52540
42298,24713,52540
42299,267048,52540
42300,368239,52711
42301,68419,52711
42302,250096,52711
42303,195752,52711
42304,79236,52648
42305,179308,52674
42306,142635,52711
42307,245739,52711
42308,331351,52670
42309,283596,52711
42310,17306,52711
42311,17306,52686
42312,338614,52711
42313,359983,52711
42314,135799,52566
42315,57440,52566
42316,32517,52519
42317,47647,52519
42318,150677,52703
42319,139238,52698
42320,270646,52295
42321,157239,52566
42322,157239,52519
42323,157239,52711
42324,157239,52077
42325,52776,52519
42326,29960,52711
42327,357681,52711
42328,259694,52711
42329,271433,52674
42330,348689,52465
42331,302797,52506
42332,347944,52711
42333,1877,52711
42334,1877,52674
42335,291537,52711
42336,372631,52711
42337,201223,52566
42338,319152,52711
42339,26702,52711
42340,359746,52711
42341,359746,52465
42342,359746,52670
42343,253286,52711
42344,185497,52711
42345,341045,52674
42346,341045,52686
42347,89645,52711
42348,279690,52711
42349,249567,52711
42350,74057,52711
42351,47240,52703
42352,104194,52671
42353,104171,52671
42354,87953,52671
42355,159862,52671
42356,75808,52711
42357,79781,52711
42358,9287,52711
42359,34421,52711
42360,108228,52711
42361,120172,52711
42362,36748,52711
42363,229056,52711
42364,42195,52711
42365,42195,52674
42366,42195,52670
42367,42195,52694
42368,42195,52703
42369,42195,52621
42370,42195,52648
42371,42195,52686
42372,42195,52631
42373,42195,52519
42374,42195,52566
42375,42195,52465
42376,42195,52671
42377,284460,52711
42378,284460,52566
42379,168112,52540
42380,126947,52711
42381,67927,52540
42382,30452,52711
42383,360551,52465
42384,359460,52465
42385,69985,52670
42386,268854,52670
42387,312993,52694
42388,52116,52674
42389,80041,52711
42390,13755,52711
42391,346472,52686
42392,346472,52674
42393,346472,52711
42394,346472,50797
42395,346472,52670
42396,30644,52711
42397,282069,52566
42398,282070,52566
42399,373541,52711
42400,252028,52689
42401,299585,52711
42402,36771,52648
42403,62900,52648
42404,55776,52648
42405,62898,52648
42406,62897,52648
42407,62894,52648
42408,145912,52648
42409,36772,52648
42410,55558,52648
42411,55558,52540
42412,36767,52648
42413,36766,52648
42414,36765,52648
42415,40836,52711
42416,351819,52711
42417,58074,52703
42418,56975,52703
42419,56068,52703
42420,94641,52711
42421,53834,52711
42422,177790,52711
42423,373481,52711
42424,26028,52711
42425,26360,52711
42426,140595,52711
42427,22305,52711
42428,273085,52711
42429,63160,52711
42430,83728,52711
42431,55534,52711
42432,358532,52711
42433,340666,52711
42434,339339,52711
42435,339888,52711
42436,359204,52569
42437,359204,52711
42438,359204,52694
42439,149232,52711
42440,237710,52711
42441,345139,52569
42442,356483,52711
42443,274167,52711
42444,266294,52711
42445,169382,52711
42446,46914,52519
42447,46914,52711
42448,46914,52671
42449,310972,52694
42450,363486,52694
42451,348634,52711
42452,363482,52711
42453,363482,52670
42454,328848,52711
42455,343284,52711
42456,361751,52711
42457,362886,52694
42458,360604,52711
42459,363476,52694
42460,363478,52711
42461,363479,52711
42462,363480,52711
42463,363483,52711
42464,363483,52694
42465,366630,52711
42466,366631,52711
42467,366018,52711
42468,79720,52711
42469,336681,52621
42470,140300,52711
42471,16308,52566
42472,16157,52566
42473,154738,52566
42474,45528,52566
42475,21442,52465
42476,62691,52566
42477,79280,52465
42478,281524,52711
42479,72443,52566
42480,58550,52711
42481,58550,52566
42482,95164,52566
42483,95164,52671
42484,72592,52566
42485,64882,52465
42486,61888,52566
42487,142499,52465
42488,63465,52465
42489,85377,52566
42490,100923,52566
42491,138853,52566
42492,38000,52465
42493,45079,52465
42494,72505,52566
42495,56232,52566
42496,67560,52566
42497,108646,52671
42498,64228,52670
42499,41198,52519
42500,41198,52671
42501,80618,52711
42502,114661,52465
42503,32695,52670
42504,32695,52465
42505,32695,52686
42506,313676,52566
42507,38011,52465
42508,116488,52465
42509,314283,52711
42510,314283,52694
42511,26381,52711
42512,206155,52566
42513,49704,52671
42514,47331,52566
42515,159230,52465
42516,138665,52465
42517,171587,52465
42518,189151,52566
42519,169068,52711
42520,92499,52465
42521,232420,52566
42522,212640,52671
42523,311093,52711
42524,13739,52694
42525,260583,52648
42526,343702,52694
42527,31127,52711
42528,62768,52711
42529,70702,52711
42530,372981,52711
42531,320587,52711
42532,106222,52711
42533,26537,52711
42534,128070,52670
42535,323929,52711
42536,45166,52711
42537,229005,52711
42538,82036,52711
42539,43788,52711
42540,43823,52711
42541,102051,52711
42542,364833,50532
42543,364833,52686
42544,50542,52671
42545,24426,52109
42546,141976,52711
42547,299578,52711
42548,299578,52694
42549,239180,52711
42550,352209,52711
42551,350849,52670
42552,141476,52674
42553,141476,52686
42554,373976,52711
42555,344041,52711
42556,220488,52671
42557,291348,52711
42558,76354,52711
42559,70712,52670
42560,362045,52674
42561,362045,52701
42562,278706,52711
42563,96985,52711
42564,256687,52711
42565,350845,52711
42566,350845,52355
42567,191731,52709
42568,43020,52711
42569,43020,52694
42570,43020,52703
42571,43020,52670
42572,127642,52711
42573,315319,52703
42574,370835,52711
42575,60116,52703
42576,278122,52703
42577,299143,52703
42578,113936,52703
42579,166888,52674
42580,166888,52703
42581,339934,52711
42582,316179,52711
42583,217250,52711
42584,254736,52671
42585,254736,52621
42586,254736,52711
42587,254736,52694
42588,254736,52674
42589,91067,52671
42590,128230,52671
42591,347201,52566
42592,66772,52674
42593,253258,52711
42594,326415,52711
42595,89751,52711
42596,26550,52703
42597,20360,52703
42598,20360,52701
42599,342927,52711
42600,68507,52077
42601,272426,52674
42602,357940,52671
42603,292523,52711
42604,28997,52711
42605,28997,52621
42606,73976,52621
42607,37817,52621
42608,82745,52621
42609,85389,52621
42610,73919,52621
42611,73919,52674
42612,69846,52566
42613,55138,51237
42614,300601,52670
42615,100274,52711
42616,372821,52566
42617,145711,52711
42618,107257,52711
42619,267319,52674
42620,317442,52566
42621,98440,52711
42622,98439,52711
42623,261157,52711
42624,267955,52711
42625,352200,52711
42626,352200,52295
42627,366566,52694
42628,337075,52711
42629,309811,52711
42630,281291,52711
42631,362154,52671
42632,16632,52465
42633,20969,52465
42634,16147,52694
42635,140054,52566
42636,129745,52566
42637,252981,52711
42638,63064,52671
42639,81560,52566
42640,41186,52465
42641,36185,52566
42642,9375,52674
42643,36164,52465
42644,53514,52465
42645,40119,52566
42646,292264,52566
42647,118451,52465
42648,54225,52465
42649,40121,52566
42650,119273,52671
42651,39493,52566
42652,99188,52566
42653,252067,52465
42654,52870,52566
42655,201386,52689
42656,282879,52711
42657,339944,50532
42658,40241,52711
42659,58431,52711
42660,31078,52711
42661,58887,52711
42662,172767,52711
42663,89145,52711
42664,151911,52711
42665,163890,52686
42666,95134,52674
42667,99729,52711
42668,181426,52711
42669,44459,52711
42670,153717,52674
42671,289673,52711
42672,337208,52711
42673,262234,52711
42674,302026,52711
42675,182035,52711
42676,102288,52711
42677,121197,52711
42678,272095,52670
42679,49172,52711
42680,83880,52711
42681,38920,52711
42682,26199,52711
42683,175822,52711
42684,21167,52689
42685,66068,52689
42686,84479,52711
42687,84479,52694
42688,20226,52689
42689,132561,52689
42690,132561,52109
42691,44751,52689
42692,68360,52694
42693,68444,52689
42694,12135,52689
42695,76202,52711
42696,61935,52689
42697,17486,52694
42698,69740,52689
42699,123005,52689
42700,123005,52694
42701,47587,52689
42702,47587,52711
42703,42748,52689
42704,42748,52694
42705,60775,52689
42706,22034,52569
42707,22034,52689
42708,22034,52694
42709,150041,52689
42710,66066,52689
42711,80469,52689
42712,56950,52689
42713,299856,52689
42714,20388,52689
42715,24524,52689
42716,17902,52689
42717,53103,52689
42718,53103,52694
42719,80153,52689
42720,210320,52689
42721,209414,52689
42722,139270,52689
42723,10509,52689
42724,22454,52689
42725,141145,52689
42726,86482,52689
42727,164366,52689
42728,94630,52689
42729,280437,52689
42730,287344,52711
42731,287344,52689
42732,218238,52689
42733,142085,52279
42734,142085,52689
42735,142085,52711
42736,75578,52689
42737,52260,52689
42738,15994,52689
42739,36712,52689
42740,182545,52689
42741,35639,52689
42742,63044,52689
42743,74436,52621
42744,74436,52711
42745,74436,52686
42746,255647,52670
42747,255647,51237
42748,255647,52711
42749,54832,52711
42750,111480,52694
42751,111480,52674
42752,44478,52694
42753,215908,52711
42754,48848,52703
42755,27548,52711
42756,211220,52711
42757,324930,52711
42758,374416,52703
42759,65777,52711
42760,39288,52711
42761,4459,52711
42762,80082,52711
42763,152393,52711
42764,110457,52711
42765,178189,52711
42766,325712,52711
42767,317198,52711
42768,84105,52711
42769,286987,52711
42770,286987,52674
42771,271954,52674
42772,271954,52109
42773,54330,52465
42774,129119,52109
42775,328480,52711
42776,284250,52109
42777,284250,52355
42778,82655,52711
42779,325134,52109
42780,159109,52711
42781,354216,52711
42782,174751,52711
42783,45098,52465
42784,57718,52711
42785,132873,52674
42786,132873,52711
42787,333360,52711
42788,370665,52701
42789,333596,52711
42790,331190,52711
42791,299553,52711
42792,360055,52711
42793,336313,52711
42794,256959,52621
42795,127363,52711
42796,28859,52711
42797,168379,52670
42798,329440,52711
42799,41518,52701
42800,277934,52109
42801,141901,52109
42802,94555,52465
42803,46494,52711
42804,50669,52711
42805,242354,52711
42806,39436,52703
42807,277968,52694
42808,277968,52674
42809,127894,52694
42810,127894,52686
42811,37460,52701
42812,26379,52701
42813,27621,52711
42814,102632,52701
42815,279973,52711
42816,210408,52109
42817,291157,52701
42818,275269,52701
42819,283589,52701
42820,258100,52711
42821,30117,52711
42822,86068,52711
42823,313628,52465
42824,138038,52711
42825,43856,52694
42826,43856,52711
42827,118026,52566
42828,284050,52670
42829,105991,52671
42830,287497,51547
42831,77194,52566
42832,77855,52669
42833,77855,52670
42834,48661,52566
42835,204755,52566
42836,16075,52711
42837,74842,52566
42838,122198,52711
42839,122198,52694
42840,122198,52674
42841,122198,52621
42842,173928,52621
42843,24154,52694
42844,24154,52566
42845,59297,52566
42846,321191,52465
42847,349176,52566
42848,374883,52648
42849,325173,52711
42850,118236,52711
42851,118236,52670
42852,124122,52711
42853,49719,52711
42854,198667,52711
42855,198667,52674
42856,197053,52674
42857,197053,52621
42858,113700,52711
42859,83119,52711
42860,16912,52711
42861,16912,52694
42862,16912,52674
42863,16912,52669
42864,225834,52711
42865,86942,52711
42866,74884,52674
42867,60181,52694
42868,143355,51546
42869,143355,48243
42870,29982,52711
42871,215408,52670
42872,215408,52711
42873,362703,52711
42874,362703,52670
42875,289190,52711
42876,54657,52496
42877,54657,52701
42878,54657,52711
42879,347767,52670
42880,57393,52711
42881,67339,52519
42882,253353,52711
42883,32643,52711
42884,31237,52711
42885,342502,52711
42886,55949,52711
42887,222932,52711
42888,243442,52703
42889,196398,52694
42890,267310,52674
42891,267310,52711
42892,256735,52711
42893,5953,52711
42894,5953,52694
42895,354105,52694
42896,258384,52694
42897,259325,52711
42898,61046,52711
42899,159849,52711
42900,193321,52711
42901,371759,52711
42902,288463,52711
42903,288463,52694
42904,115547,52711
42905,333675,52711
42906,272548,52711
42907,140229,52674
42908,140229,52686
42909,140229,52694
42910,361671,52711
42911,245697,52674
42912,294825,52711
42913,61662,52694
42914,31343,52694
42915,150049,52694
42916,13713,52694
42917,38883,52694
42918,322317,52686
42919,236570,52711
42920,84782,52686
42921,277631,52711
42922,329407,52711
42923,135307,52694
42924,212753,52711
42925,358238,52711
42926,303665,52711
42927,104041,52711
42928,86232,52711
42929,139712,52674
42930,150054,52569
42931,321974,52711
42932,80970,52694
42933,253150,52711
42934,137333,52711
42935,371492,52694
42936,340401,52674
42937,273167,52711
42938,71445,52711
42939,293006,52711
42940,293006,52674
42941,377206,52711
42942,249926,52711
42943,72054,52506
42944,86987,52552
42945,86987,52540
42946,89877,52506
42947,270724,52671
42948,286687,52465
42949,76764,52711
42950,284467,52711
42951,180813,52711
42952,198890,52355
42953,315880,52711
42954,340176,52566
42955,361854,52674
42956,173056,52711
42957,173056,52566
42958,23382,52711
42959,23382,52694
42960,85696,52711
42961,92189,52711
42962,220075,52465
42963,124527,52711
42964,85611,52711
42965,3025,52711
42966,76817,52674
42967,187442,52670
42968,345875,52711
42969,279997,52711
42970,279997,52674
42971,85032,52566
42972,68184,52711
42973,253304,52355
42974,79997,52669
42975,50526,52669
42976,50526,52711
42977,79516,52711
42978,79516,52566
42979,79516,52621
42980,79516,52670
42981,360627,52711
42982,36620,52669
42983,26314,52669
42984,176535,52669
42985,74921,52669
42986,153266,52669
42987,153266,52711
42988,78326,52669
42989,58553,52669
42990,36626,52674
42991,36626,52669
42992,31855,52669
42993,13274,52566
42994,16907,52566
42995,209385,52703
42996,209385,52669
42997,36377,52669
42998,144942,52711
42999,144942,52279
43000,329550,52669
43001,38941,52669
43002,93862,52711
43003,152388,52711
43004,85434,52670
43005,169009,52711
43006,285011,52711
43007,110372,52711
43008,133255,52711
43009,63654,52495
43010,71918,52496
43011,106495,52711
43012,54242,52711
43013,190183,52711
43014,156981,52711
43015,193439,52711
43016,257907,52711
43017,267483,52711
43018,284514,52670
43019,351145,52694
43020,351145,52703
43021,351145,52670
43022,38057,52711
43023,38057,52671
43024,113843,52711
43025,218221,52566
43026,339790,52711
43027,126423,52711
43028,322400,52711
43029,153444,52694
43030,184819,52694
43031,84248,52694
43032,42690,52694
43033,42690,52674
43034,115162,52694
43035,5067,52694
43036,76777,52694
43037,76775,52694
43038,76772,52694
43039,147360,52694
43040,147360,52674
43041,4709,52694
43042,68754,52694
43043,43462,52694
43044,46184,52711
43045,116712,52711
43046,64418,52694
43047,92254,52694
43048,169479,52694
43049,105549,52694
43050,47612,52694
43051,92413,52694
43052,348678,52709
43053,348678,52621
43054,348678,52540
43055,238985,52711
43056,55873,52711
43057,55873,52686
43058,163312,52669
43059,67018,52711
43060,67018,52694
43061,24041,52674
43062,134409,52711
43063,334878,52694
43064,173080,52711
43065,84951,52711
43066,57845,52711
43067,79500,52711
43068,47360,52711
43069,47363,52711
43070,28920,52711
43071,359807,52621
43072,56589,52694
43073,259835,52703
43074,373355,52711
43075,373355,52566
43076,373355,52465
43077,373451,52711
43078,326094,52711
43079,276905,52711
43080,323675,52711
43081,312669,52711
43082,377565,52355
43083,47367,52703
43084,27069,52711
43085,27069,52674
43086,366924,52711
43087,27748,52671
43088,256102,51539
43089,85268,52711
43090,320005,52686
43091,211845,52711
43092,136716,52711
43093,204269,52711
43094,79911,52711
43095,309968,52711
43096,217587,52711
43097,158431,52711
43098,46442,52674
43099,53290,52689
43100,53290,52711
43101,53290,52694
43102,53290,52674
43103,53290,52703
43104,53290,52566
43105,187633,52703
43106,211139,52703
43107,211139,52670
43108,95838,52703
43109,274817,52566
43110,3692,52703
43111,73477,52703
43112,112570,52703
43113,56083,52621
43114,43036,52694
43115,67083,52711
43116,87943,52711
43117,162505,52670
43118,63318,52694
43119,85729,52686
43120,255396,52711
43121,319888,52711
43122,319888,52674
43123,319888,52552
43124,375290,52569
43125,375290,52701
43126,376047,52701
43127,145373,52703
43128,74197,52703
43129,149691,52703
43130,149691,52670
43131,222619,52711
43132,26703,52711
43133,104081,52670
43134,64462,52670
43135,65795,52711
43136,65795,52694
43137,65795,52670
43138,161024,52670
43139,35411,52670
43140,109690,52670
43141,222030,52670
43142,222030,52711
43143,42107,52711
43144,331962,52711
43145,27428,52465
43146,301729,52711
43147,165718,52566
43148,329805,52694
43149,83617,52279
43150,276883,52711
43151,320181,52711
43152,283710,52566
43153,29351,52703
43154,127468,52670
43155,291154,52711
43156,291154,52701
43157,261815,52711
43158,44554,52519
43159,44554,52711
43160,273899,52711
43161,337029,52711
43162,345235,52465
43163,345235,52671
43164,336807,52694
43165,70412,52566
43166,38268,52566
43167,35021,52669
43168,301744,52703
43169,301744,52686
43170,97666,52686
43171,220029,52711
43172,157293,52701
43173,220176,52465
43174,156220,52711
43175,67198,52711
43176,333387,52711
43177,362057,52711
43178,353378,52711
43179,300792,52711
43180,348069,52711
43181,40700,52566
43182,323435,52711
43183,360030,52711
43184,378092,52711
43185,291851,52711
43186,50938,52077
43187,117316,52295
43188,117316,52569
43189,117316,52674
43190,117316,52711
43191,117316,52694
43192,352156,52711
43193,38677,52496
43194,25366,52711
43195,340243,52711
43196,139777,52694
43197,378350,52648
43198,281968,52694
43199,281968,52703
43200,333658,52694
43201,224243,52711
43202,321258,52711
43203,343795,52711
43204,343795,52621
43205,119586,52711
43206,339547,52711
43207,285697,52621
43208,340255,52711
43209,48242,52670
43210,29695,52711
43211,87737,52711
43212,44563,52670
43213,346170,52711
43214,346170,52674
43215,72790,52674
43216,279096,52711
43217,111561,52711
43218,155556,52711
43219,275477,52711
43220,243794,52711
43221,335778,52711
43222,15391,52569
43223,15391,52711
43224,83001,52711
43225,373472,52711
43226,329004,52711
43227,76851,52711
43228,235450,52711
43229,58500,52711
43230,376530,52711
43231,376530,51799
43232,365065,52711
43233,334918,52694
43234,345775,52506
43235,345775,52689
43236,345775,52694
43237,93521,52698
43238,63505,52711
43239,96715,52711
43240,340357,52711
43241,169721,52711
43242,364116,52711
43243,197785,52711
43244,291870,52711
43245,84728,52711
43246,379297,52711
43247,21266,52506
43248,21266,52711
43249,137533,52711
43250,214105,52295
43251,364427,52686
43252,333377,52711
43253,1998,52711
43254,1998,52694
43255,1998,52703
43256,68555,52566
43257,50124,52694
43258,50124,52703
43259,77294,52686
43260,159514,52674
43261,159514,52689
43262,335051,52703
43263,320302,52703
43264,300673,52711
43265,18874,52566
43266,171902,52694
43267,171902,52674
43268,11089,52670
43269,11089,52674
43270,301325,52711
43271,301325,52670
43272,367536,52711
43273,367536,52694
43274,374142,52648
43275,374142,52711
43276,315055,52648
43277,42588,52711
43278,10626,52674
43279,376681,52495
43280,376681,52701
43281,376681,52711
43282,376681,52625
43283,53074,52670
43284,47717,52355
43285,344277,52711
43286,344277,52703
43287,63766,52694
43288,83831,52711
43289,265531,52711
43290,350505,52711
43291,41924,52670
43292,210609,52711
43293,253020,52703
43294,253020,52621
43295,360799,52711
43296,360799,52703
43297,48180,52711
43298,35025,52694
43299,169634,52631
43300,39253,52686
43301,62738,52686
43302,293122,52711
43303,293122,52631
43304,293122,52686
43305,40356,52077
43306,317723,50351
43307,334531,52711
43308,116714,52670
43309,248268,52711
43310,339408,52711
43311,18174,52711
43312,96828,52711
43313,337960,52711
43314,46821,52621
43315,12831,52711
43316,380864,52648
43317,22316,52701
43318,46430,52701
43319,166253,52701
43320,20916,52701
43321,210068,52701
43322,39837,52701
43323,82575,52701
43324,64880,52701
43325,215797,52711
43326,205221,52711
43327,266038,52701
43328,135713,52711
43329,298986,52703
43330,333888,52703
43331,332709,52703
43332,18230,52711
43333,44566,52701
43334,351072,51843
43335,277528,52711
43336,277528,52674
43337,296096,52711
43338,378385,52711
43339,378385,52674
43340,378385,52621
43341,336669,52670
43342,372315,52711
43343,338803,52465
43344,324289,52711
43345,280617,52711
43346,135097,52711
43347,170292,52711
43348,348089,52711
43349,348089,52703
43350,250902,52711
43351,63378,52496
43352,55283,52496
43353,336663,52694
43354,336663,52709
43355,17720,52711
43356,42526,52711
43357,76200,52694
43358,346651,52711
43359,316000,52711
43360,263341,52711
43361,146198,52711
43362,205584,52711
43363,336808,52169
43364,336808,52674
43365,336808,50797
43366,336808,52621
43367,336808,52670
43368,376869,52701
43369,323677,52711
43370,367493,52711
43371,333371,52711
43372,267860,52711
43373,269149,52711
43374,279641,52711
43375,258363,52711
43376,258363,52670
43377,318850,52711
43378,378200,52711
43379,267193,52711
43380,287284,52711
43381,361263,52711
43382,367513,52711
43383,380565,52711
43384,20051,52711
43385,24569,52711
43386,17276,52711
43387,24571,52711
43388,19297,52711
43389,312804,52711
43390,19252,52711
43391,36718,52694
43392,29114,52711
43393,56418,52569
43394,56418,52674
43395,56418,52670
43396,62717,52621
43397,202140,52703
43398,324978,52540
43399,200548,49286
43400,200548,52711
43401,200548,49675
43402,206292,52670
43403,24654,52711
43404,51309,52711
43405,209251,50351
43406,209251,52670
43407,73565,52711
43408,348674,52569
43409,348674,52506
43410,348674,52711
43411,164443,52711
43412,164443,52674
43413,164443,52669
43414,61314,52703
43415,282084,52711
43416,342381,52711
43417,92060,52711
43418,37793,52711
43419,273509,52711
43420,255278,52711
43421,331745,52711
43422,286595,52694
43423,371007,52711
43424,36092,52566
43425,365187,52496
43426,360387,52711
43427,366249,52648
43428,78340,52694
43429,257081,52711
43430,228647,52711
43431,87612,52711
43432,125414,52711
43433,168228,52711
43434,184260,49780
43435,361183,52689
43436,285307,52077
43437,287170,52077
43438,97350,52701
43439,371003,52711
43440,373314,52711
43441,373314,52703
43442,377853,52694
43443,37839,52694
43444,56943,52703
43445,108476,52711
43446,159006,52711
43447,159006,49332
43448,352162,52670
43449,102707,52670
43450,73791,52703
43451,381353,52694
43452,329809,52694
43453,358403,52711
43454,358403,52694
43455,336199,52694
43456,337107,52694
43457,315865,52694
43458,352025,52711
43459,352025,52694
43460,329682,52694
43461,330348,52694
43462,330348,52703
43463,342281,52694
43464,341392,52711
43465,341392,52694
43466,24570,52711
43467,355264,52711
43468,367215,52711
43469,299824,52671
43470,299824,52077
43471,44637,52711
43472,86186,52711
43473,84865,52703
43474,359154,52169
43475,359154,52670
43476,33842,52670
43477,82157,52674
43478,124480,52670
43479,124480,52621
43480,157447,52711
43481,110395,52711
43482,110395,52670
43483,43292,52703
43484,211317,52711
43485,211317,52566
43486,211317,52703
43487,100669,52711
43488,257450,52711
43489,165404,52701
43490,49518,52701
43491,166258,52701
43492,59372,52701
43493,97437,52701
43494,83902,52711
43495,83902,52701
43496,134841,52701
43497,78827,52701
43498,20731,52701
43499,159436,52711
43500,159436,52701
43501,20656,52701
43502,35907,52701
43503,19293,52711
43504,19293,52674
43505,341050,52711
43506,354251,52711
43507,354251,52674
43508,324803,52711
43509,363264,52711
43510,333350,52711
43511,257454,52711
43512,29212,52711
43513,56309,52711
43514,127688,52711
43515,93193,52711
43516,128866,52711
43517,161374,52674
43518,161374,52694
43519,161374,52711
43520,18044,52711
43521,4289,52711
43522,28346,52711
43523,90030,52711
43524,253282,52711
43525,60389,52701
43526,329063,52698
43527,28509,52711
43528,109174,52711
43529,44548,52711
43530,44184,52711
43531,69075,52711
43532,29889,52711
43533,67320,52711
43534,86495,52711
43535,151062,52711
43536,27674,52711
43537,58769,52674
43538,74942,52711
43539,31907,52711
43540,288186,52711
43541,374618,52711
43542,71120,52711
43543,57568,52077
43544,47655,52711
43545,47655,52701
43546,85512,52711
43547,27941,52711
43548,28686,52711
43549,44385,52711
43550,96334,52711
43551,60825,52711
43552,60825,52694
43553,298584,52711
43554,306547,52689
43555,379998,52711
43556,379998,52703
43557,379998,52540
43558,190269,52711
43559,237433,52711
43560,63142,52711
43561,308409,52506
43562,379335,52648
43563,89816,52711
43564,89816,52694
43565,278051,52711
43566,57144,52694
43567,68720,52711
43568,351365,52711
43569,105465,52711
43570,67908,52711
43571,286940,52711
43572,139820,52689
43573,139820,52711
43574,139820,52694
43575,67740,52711
43576,82028,52689
43577,82028,52674
43578,354857,52711
43579,65707,52694
43580,82094,52684
43581,367492,52109
43582,100275,52711
43583,73800,52519
43584,365222,52519
43585,365222,52711
43586,365222,52671
43587,365222,52077
43588,41188,52701
43589,118408,52566
43590,60604,52566
43591,44850,52465
43592,67327,52694
43593,67327,52566
43594,67327,52077
43595,23529,52670
43596,54769,52674
43597,20221,52670
43598,114922,52670
43599,182219,52684
43600,182219,52694
43601,81666,52703
43602,290365,52694
43603,46258,52674
43604,253395,52648
43605,77585,52711
43606,248543,52621
43607,36301,52506
43608,36301,52711
43609,36301,52674
43610,126219,52566
43611,278771,52711
43612,353609,52711
43613,208431,52355
43614,331354,52670
43615,9321,52674
43616,228204,52711
43617,257614,52711
43618,340881,52711
43619,382951,52711
43620,216529,52711
43621,59944,52566
43622,363185,52701
43623,74831,52703
43624,148184,52711
43625,148184,52694
43626,30909,52670
43627,114354,52670
43628,112631,52711
43629,112631,52670
43630,234815,52670
43631,240628,52670
43632,258450,52670
43633,312101,52670
43634,186066,52670
43635,157153,52670
43636,43953,52506
43637,128177,52670
43638,249368,52670
43639,119616,52670
43640,185248,52674
43641,185248,52711
43642,280901,52670
43643,20205,52711
43644,203351,52711
43645,197624,52711
43646,24198,52711
43647,180935,52711
43648,237200,52711
43649,273598,49675
43650,354100,52711
43651,143983,52674
43652,373441,52711
43653,100528,52711
43654,295508,52701
43655,71064,52701
43656,166225,52701
43657,345426,52674
43658,101783,52701
43659,86576,52701
43660,257087,52711
43661,49098,52669
43662,104548,52566
43663,313108,52465
43664,382155,52669
43665,74919,52669
43666,44528,52674
43667,127329,52519
43668,127329,52694
43669,127329,52671
43670,85580,52711
43671,379873,52703
43672,44239,52711
43673,20534,52701
43674,21665,52701
43675,115153,52701
43676,72051,52701
43677,361866,52701
43678,127531,52674
43679,127531,52701
43680,196852,52701
43681,277229,52701
43682,66702,52674
43683,103212,52701
43684,195557,52698
43685,195535,52698
43686,195653,52698
43687,163111,52698
43688,195732,52698
43689,196044,52698
43690,156529,52698
43691,303982,52621
43692,228184,52621
43693,153695,52711
43694,300602,52169
43695,300602,52711
43696,300602,52670
43697,258585,52648
43698,41093,52279
43699,23729,52506
